seed,school_common_name,site,year,id,school_full_name,team,city,state,type,conference,distance,address,lng,lat,geometry
2.0,Duke,"Charlotte, NC",1997.0,1997358,Duke University,Blue Devils,Durham,North Carolina,Private/Non-sectarian,Atlantic Coast Conference,119.28459087,"Charlotte, NC",-80.8431268,35.2270869,POINT (-80.84312679999999 35.2270869)
2.0,Utah,"Tucson, AZ",1997.0,1997359,University of Utah,Utes,Salt Lake City,Utah,State,Pac-12 Conference,591.9801517000001,"Tucson, AZ",-110.9748477,32.2228765,POINT (-110.9748477 32.2228765)
3.0,New Mexico,"Pittsburgh, PA",1997.0,1997360,University of New Mexico,Lobos,Albuquerque,New Mexico,State,Mountain West Conference,1494.62094856,"Pittsburgh, PA",-79.99008609999998,40.4416941,POINT (-79.99008609999998 40.4416941)
3.0,Cincinnati,"Auburn Hills, MI",1997.0,1997361,University of Cincinnati,Bearcats,Cincinnati,Ohio,State,American Athletic Conference,254.61919466999998,"Auburn Hills, MI",-83.23410279999999,42.6875323,POINT (-83.23410279999999 42.6875323)
3.0,Georgia,"Charlotte, NC",1997.0,1997362,University of Georgia,Bulldogs,Athens,Georgia,State,Southeastern Conference,169.14961362000003,"Charlotte, NC",-80.8431268,35.2270869,POINT (-80.84312679999999 35.2270869)
3.0,Wake Forest,"Tucson, AZ",1997.0,1997363,Wake Forest University,Demon Deacons,Winston-Salem,North Carolina,Private/Non-Sectarian,Atlantic Coast Conference,1767.84399097,"Tucson, AZ",-110.9748477,32.2228765,POINT (-110.9748477 32.2228765)
4.0,Villanova,"Winston-Salem, NC",1997.0,1997364,Villanova University,Wildcats,Radnor Township,Pennsylvania,Private/Catholic,Big East Conference,380.80721735000003,"Winston-Salem, NC",-80.2440518,36.0998131,POINT (-80.24405179999999 36.0998131)
4.0,Clemson,"Kansas City, MO",1997.0,1997365,Clemson University,Tigers,Clemson,South Carolina,State,Atlantic Coast Conference,716.6893114000001,"Kansas City, MO",-94.5781416,39.100105,POINT (-94.5781416 39.100105)
4.0,Arizona,"Memphis, TN",1997.0,1997366,University of Arizona,Wildcats,Tucson,Arizona,State,Pac-12 Conference,1217.44598659,"Memphis, TN",-90.0516285,35.1490215,POINT (-90.05162850000001 35.1490215)
4.0,Saint Joseph's,"Salt Lake City, UT",1997.0,1997367,Saint Joseph's University,Hawks,Philadelphia,Pennsylvania,Private/Catholic,Atlantic 10 Conference,1915.38232121,"Salt Lake City, UT",-111.88679750000001,40.759619799999996,POINT (-111.8867975 40.7596198)
1.0,UMass,"Providence, RI",1996.0,1996368,University of Massachusetts Amherst,Minutemen,Amherst,Massachusetts,State,Atlantic 10 Conference,69.22072940000001,"Providence, RI",-71.4128343,41.8239891,POINT (-71.4128343 41.8239891)
1.0,Kentucky,"Dallas, TX",1996.0,1996369,University of Kentucky,Wildcats,Lexington,Kentucky,State,Southeastern Conference,780.64081472,"Dallas, TX",-96.7968559,32.7762719,POINT (-96.7968559 32.7762719)
1.0,UConn,"Indianapolis, IN",1996.0,1996370,University of Connecticut,Huskies,Storrs,Connecticut,State,American Athletic Conference,740.052861,"Indianapolis, IN",-86.1583502,39.7683331,POINT (-86.1583502 39.7683331)
1.0,Purdue,"Albuquerque, NM",1996.0,1996371,Purdue University,Boilermakers,West Lafayette,Indiana,State,Big Ten Conference,1136.25143802,"Albuquerque, NM",-106.6509851,35.0841034,POINT (-106.6509851 35.0841034)
2.0,Georgetown,"Richmond, VA",1996.0,1996372,Georgetown University,Hoyas,Washington,District of Columbia,Private/Catholic,Big East Conference,96.67911389,"Richmond, VA",-77.43428,37.53850870000001,POINT (-77.43428 37.53850870000001)
2.0,Wake Forest,"Milwaukee, WI",1996.0,1996373,Wake Forest University,Demon Deacons,Winston-Salem,North Carolina,Private/Non-Sectarian,Atlantic Coast Conference,626.34818171,"Milwaukee, WI",-87.92249699999999,43.0349931,POINT (-87.92249699999999 43.0349931)
2.0,Cincinnati,"Orlando, FL",1996.0,1996374,University of Cincinnati,Bearcats,Cincinnati,Ohio,State,American Athletic Conference,753.3564141100001,"Orlando, FL",-81.3790304,28.5421109,POINT (-81.3790304 28.5421109)
2.0,Kansas,"Tempe, AZ",1996.0,1996375,University of Kansas,Jayhawks,Lawrence,Kansas,State,Big 12 Conference,1004.27845133,"Tempe, AZ",-111.9400125,33.4255056,POINT (-111.9400125 33.4255056)
3.0,Texas Tech,"Richmond, VA",1996.0,1996376,Texas Tech University,Red Raiders,Lubbock,Texas,State,Big 12 Conference,1397.60629433,"Richmond, VA",-77.43428,37.53850870000001,POINT (-77.43428 37.53850870000001)
3.0,Villanova,"Milwaukee, WI",1996.0,1996377,Villanova University,Wildcats,Radnor Township,Pennsylvania,Private/Catholic,Big East Conference,682.1659386399999,"Milwaukee, WI",-87.92249699999999,43.0349931,POINT (-87.92249699999999 43.0349931)
3.0,Georgia Tech,"Orlando, FL",1996.0,1996378,Georgia Institute of Technology,Yellow Jackets,Atlanta,Georgia,State,Atlantic Coast Conference,403.24492416000004,"Orlando, FL",-81.3790304,28.5421109,POINT (-81.3790304 28.5421109)
3.0,Arizona,"Tempe, AZ",1996.0,1996379,University of Arizona,Wildcats,Tucson,Arizona,State,Pac-12 Conference,99.81703744,"Tempe, AZ",-111.9400125,33.4255056,POINT (-111.9400125 33.4255056)
4.0,Marquette,"Providence, RI",1996.0,1996380,Marquette University,Golden Eagles,Milwaukee,Wisconsin,Private/Catholic,Big East Conference,845.1888342000001,"Providence, RI",-71.4128343,41.8239891,POINT (-71.4128343 41.8239891)
4.0,Utah,"Dallas, TX",1996.0,1996381,University of Utah,Utes,Salt Lake City,Utah,State,Pac-12 Conference,996.4864589900001,"Dallas, TX",-96.7968559,32.7762719,POINT (-96.7968559 32.7762719)
4.0,UCLA,"Indianapolis, IN",1996.0,1996382,"University of California, Los Angeles",Bruins,Los Angeles,California,State,Pac-12 Conference,1816.0685942799998,"Indianapolis, IN",-86.1583502,39.7683331,POINT (-86.1583502 39.7683331)
4.0,Syracuse,"Albuquerque, NM",1996.0,1996383,Syracuse University,Orange,Syracuse,New York,Private/Methodist,Atlantic Coast Conference,1715.89116166,"Albuquerque, NM",-106.6509851,35.0841034,POINT (-106.6509851 35.0841034)
1.0,Wake Forest,"Baltimore, MD",1995.0,1995384,Wake Forest University,Demon Deacons,Winston-Salem,North Carolina,Private/Non-Sectarian,Atlantic Coast Conference,296.16405973,"Baltimore, MD",-76.610759,39.2908816,POINT (-76.610759 39.2908816)
1.0,Kansas,"Dayton, OH",1995.0,1995385,University of Kansas,Jayhawks,Lawrence,Kansas,State,Big 12 Conference,592.8500711,"Dayton, OH",-84.1916069,39.758947799999994,POINT (-84.1916069 39.75894779999999)
1.0,Kentucky,"Memphis, TN",1995.0,1995386,University of Kentucky,Wildcats,Lexington,Kentucky,State,Southeastern Conference,366.27334966,"Memphis, TN",-90.0516285,35.1490215,POINT (-90.05162850000001 35.1490215)
1.0,UCLA,"Boise, ID",1995.0,1995387,"University of California, Los Angeles",Bruins,Los Angeles,California,State,Pac-12 Conference,670.44688158,"Boise, ID",-116.20088600000001,43.6166163,POINT (-116.200886 43.6166163)
2.0,UMass,"Albany, NY",1995.0,1995388,University of Massachusetts Amherst,Minutemen,Amherst,Massachusetts,State,Atlantic 10 Conference,65.00162031,"Albany, NY",-73.754968,42.6511674,POINT (-73.75496800000001 42.6511674)
2.0,Arkansas,"Austin, TX",1995.0,1995389,University of Arkansas,Razorbacks,Fayetteville,Arkansas,State,Southeastern Conference,450.27649515,"Austin, TX",-97.7436995,30.2711286,POINT (-97.74369950000001 30.2711286)
2.0,North Carolina,"Tallahassee, FL",1995.0,1995390,University of North Carolina at Chapel Hill,Tar Heels,Chapel Hill,North Carolina,State,Atlantic Coast Conference,483.84295656999996,"Tallahassee, FL",-84.2809332,30.4380832,POINT (-84.28093320000001 30.4380832)
2.0,UConn,"Salt Lake City, UT",1995.0,1995391,University of Connecticut,Huskies,Storrs,Connecticut,State,American Athletic Conference,2040.5885777100002,"Salt Lake City, UT",-111.88679750000001,40.759619799999996,POINT (-111.8867975 40.7596198)
3.0,Villanova,"Albany, NY",1995.0,1995392,Villanova University,Wildcats,Radnor Township,Pennsylvania,Private/Catholic,Big East Conference,198.5280345,"Albany, NY",-73.754968,42.6511674,POINT (-73.75496800000001 42.6511674)
3.0,Purdue,"Austin, TX",1995.0,1995393,Purdue University,Boilermakers,West Lafayette,Indiana,State,Big Ten Conference,928.34691513,"Austin, TX",-97.7436995,30.2711286,POINT (-97.74369950000001 30.2711286)
3.0,Michigan State,"Tallahassee, FL",1995.0,1995394,Michigan State University,Spartans,East Lansing,Michigan,State,Big Ten Conference,848.5690924400001,"Tallahassee, FL",-84.2809332,30.4380832,POINT (-84.28093320000001 30.4380832)
3.0,Maryland,"Salt Lake City, UT",1995.0,1995395,"University of Maryland, College Park",Terrapins,College Park,Maryland,State,Big Ten Conference,1844.49631753,"Salt Lake City, UT",-111.88679750000001,40.759619799999996,POINT (-111.8867975 40.7596198)
4.0,Oklahoma State,"Baltimore, MD",1995.0,1995396,Oklahoma State University–Stillwater,Cowboys,Stillwater,Oklahoma,State,Big 12 Conference,1137.8483614900001,"Baltimore, MD",-76.610759,39.2908816,POINT (-76.610759 39.2908816)
4.0,Virginia,"Dayton, OH",1995.0,1995397,University of Virginia,Cavaliers,Charlottesville,Virginia,State,Atlantic Coast Conference,327.90369041,"Dayton, OH",-84.1916069,39.758947799999994,POINT (-84.1916069 39.75894779999999)
4.0,Oklahoma,"Memphis, TN",1995.0,1995398,University of Oklahoma,Sooners,Norman,Oklahoma,State,Big 12 Conference,417.52402974000006,"Memphis, TN",-90.0516285,35.1490215,POINT (-90.05162850000001 35.1490215)
4.0,Utah,"Boise, ID",1995.0,1995399,University of Utah,Utes,Salt Lake City,Utah,State,Pac-12 Conference,297.89768482,"Boise, ID",-116.20088600000001,43.6166163,POINT (-116.200886 43.6166163)
1.0,North Carolina,"Landover, MD",1994.0,1994400,University of North Carolina at Chapel Hill,Tar Heels,Chapel Hill,North Carolina,State,Atlantic Coast Conference,240.25309715,"Landover, MD",-76.8966397,38.93400020000001,POINT (-76.89663969999999 38.93400020000001)
1.0,Arkansas,"Oklahoma City, OK",1994.0,1994401,University of Arkansas,Razorbacks,Fayetteville,Arkansas,State,Southeastern Conference,191.70538091999998,"Oklahoma City, OK",-97.5170536,35.4729886,POINT (-97.5170536 35.4729886)
1.0,Purdue,"Lexington, KY",1994.0,1994402,Purdue University,Boilermakers,West Lafayette,Indiana,State,Big Ten Conference,209.82455928000002,"Lexington, KY",-84.4970393,38.0464066,POINT (-84.4970393 38.0464066)
1.0,Missouri,"Ogden, UT",1994.0,1994403,University of Missouri,Tigers,Columbia,Missouri,State,Southeastern Conference,1048.15967135,"Ogden, UT",-111.9738429,41.2230048,POINT (-111.9738429 41.2230048)
2.0,UConn,"Uniondale, NY",1994.0,1994404,University of Connecticut,Huskies,Storrs,Connecticut,State,American Athletic Conference,103.31535617,"Uniondale, NY",-73.5895167364443,40.7031115,POINT (-73.5895167364443 40.7031115)
2.0,UMass,"Park City, KS",1994.0,1994405,University of Massachusetts Amherst,Minutemen,Amherst,Massachusetts,State,Atlantic 10 Conference,1342.77651729,"Park City, KS",-97.3183763,37.8000123,POINT (-97.3183763 37.8000123)
2.0,Duke,"St. Petersburg, FL",1994.0,1994406,Duke University,Blue Devils,Durham,North Carolina,Private/Non-sectarian,Atlantic Coast Conference,609.03057194,"St. Petersburg, FL",-82.66950849999999,27.770379600000002,POINT (-82.66950849999999 27.7703796)
2.0,Arizona,"Sacramento, CA",1994.0,1994407,University of Arizona,Wildcats,Tucson,Arizona,State,Pac-12 Conference,736.3805583899999,"Sacramento, CA",-121.49439960000001,38.5815719,POINT (-121.4943996 38.5815719)
3.0,Florida,"Uniondale, NY",1994.0,1994408,University of Florida,Gators,Gainesville,Florida,State,Southeastern Conference,909.8114182,"Uniondale, NY",-73.5895167364443,40.7031115,POINT (-73.5895167364443 40.7031115)
3.0,Michigan,"Park City, KS",1994.0,1994409,University of Michigan,Wolverines,Ann Arbor,Michigan,State,Big Ten Conference,782.7224075700001,"Park City, KS",-97.3183763,37.8000123,POINT (-97.3183763 37.8000123)
3.0,Kentucky,"St. Petersburg, FL",1994.0,1994410,University of Kentucky,Wildcats,Lexington,Kentucky,State,Southeastern Conference,716.57125091,"St. Petersburg, FL",-82.66950849999999,27.770379600000002,POINT (-82.66950849999999 27.7703796)
3.0,Louisville,"Sacramento, CA",1994.0,1994411,University of Louisville,Cardinals,Louisville,Kentucky,State,Atlantic Coast Conference,1922.9009103100002,"Sacramento, CA",-121.49439960000001,38.5815719,POINT (-121.4943996 38.5815719)
4.0,Temple,"Landover, MD",1994.0,1994412,Temple University,Owls,Philadelphia,Pennsylvania,State-related,American Athletic Conference,117.70009481999999,"Landover, MD",-76.8966397,38.93400020000001,POINT (-76.89663969999999 38.93400020000001)
4.0,Oklahoma State,"Oklahoma City, OK",1994.0,1994413,Oklahoma State University–Stillwater,Cowboys,Stillwater,Oklahoma,State,Big 12 Conference,51.33145831,"Oklahoma City, OK",-97.5170536,35.4729886,POINT (-97.5170536 35.4729886)
4.0,Kansas,"Lexington, KY",1994.0,1994414,University of Kansas,Jayhawks,Lawrence,Kansas,State,Big 12 Conference,584.36214324,"Lexington, KY",-84.4970393,38.0464066,POINT (-84.4970393 38.0464066)
4.0,Syracuse,"Ogden, UT",1994.0,1994415,Syracuse University,Orange,Syracuse,New York,Private/Methodist,Atlantic Coast Conference,1826.8058851600001,"Ogden, UT",-111.9738429,41.2230048,POINT (-111.9738429 41.2230048)
1.0,North Carolina,"Winston-Salem, NC",1993.0,1993416,University of North Carolina at Chapel Hill,Tar Heels,Chapel Hill,North Carolina,State,Atlantic Coast Conference,68.20789467,"Winston-Salem, NC",-80.2440518,36.0998131,POINT (-80.24405179999999 36.0998131)
1.0,Indiana,"Indianapolis, IN",1993.0,1993417,Indiana University,Hoosiers,Bloomington,Indiana,State,Big Ten Conference,45.03697008,"Indianapolis, IN",-86.1583502,39.7683331,POINT (-86.1583502 39.7683331)
1.0,Kentucky,"Nashville, TN",1993.0,1993418,University of Kentucky,Wildcats,Lexington,Kentucky,State,Southeastern Conference,179.55757787000002,"Nashville, TN",-86.7743531,36.1622296,POINT (-86.7743531 36.1622296)
1.0,Michigan,"Tucson, AZ",1993.0,1993419,University of Michigan,Wolverines,Ann Arbor,Michigan,State,Big Ten Conference,1643.37095225,"Tucson, AZ",-110.9748477,32.2228765,POINT (-110.9748477 32.2228765)
2.0,Cincinnati,"Syracuse, NY",1993.0,1993420,University of Cincinnati,Bearcats,Cincinnati,Ohio,State,American Athletic Conference,512.5689379,"Syracuse, NY",-76.1474244,43.0481221,POINT (-76.14742440000001 43.0481221)
2.0,Kansas,"Rosemont, IL",1993.0,1993421,University of Kansas,Jayhawks,Lawrence,Kansas,State,Big 12 Conference,440.37184141,"Rosemont, IL",-87.87567370000001,41.994133399999996,POINT (-87.87567370000001 41.9941334)
2.0,Seton Hall,"Orlando, FL",1993.0,1993422,Seton Hall University,Pirates,South Orange,New Jersey,Private/Catholic,Big East Conference,934.5979073899999,"Orlando, FL",-81.3790304,28.5421109,POINT (-81.3790304 28.5421109)
2.0,Arizona,"Salt Lake City, UT",1993.0,1993423,University of Arizona,Wildcats,Tucson,Arizona,State,Pac-12 Conference,591.57626055,"Salt Lake City, UT",-111.88679750000001,40.759619799999996,POINT (-111.8867975 40.7596198)
3.0,UMass,"Syracuse, NY",1993.0,1993424,University of Massachusetts Amherst,Minutemen,Amherst,Massachusetts,State,Atlantic 10 Conference,189.21368321,"Syracuse, NY",-76.1474244,43.0481221,POINT (-76.14742440000001 43.0481221)
3.0,Duke,"Rosemont, IL",1993.0,1993425,Duke University,Blue Devils,Durham,North Carolina,Private/Non-sectarian,Atlantic Coast Conference,633.02791996,"Rosemont, IL",-87.87567370000001,41.994133399999996,POINT (-87.87567370000001 41.9941334)
3.0,Florida State,"Orlando, FL",1993.0,1993426,Florida State University,Seminoles,Tallahassee,Florida,State,Atlantic Coast Conference,219.17619283000002,"Orlando, FL",-81.3790304,28.5421109,POINT (-81.3790304 28.5421109)
3.0,Vanderbilt,"Salt Lake City, UT",1993.0,1993427,Vanderbilt University,Commodores,Nashville,Tennessee,Private/Non-Sectarian,Southeastern Conference,1389.0748705,"Salt Lake City, UT",-111.88679750000001,40.759619799999996,POINT (-111.8867975 40.7596198)
4.0,Arkansas,"Winston-Salem, NC",1993.0,1993428,University of Arkansas,Razorbacks,Fayetteville,Arkansas,State,Southeastern Conference,777.2916250300001,"Winston-Salem, NC",-80.2440518,36.0998131,POINT (-80.24405179999999 36.0998131)
4.0,Louisville,"Indianapolis, IN",1993.0,1993429,University of Louisville,Cardinals,Louisville,Kentucky,State,Atlantic Coast Conference,109.34265487,"Indianapolis, IN",-86.1583502,39.7683331,POINT (-86.1583502 39.7683331)
4.0,Iowa,"Nashville, TN",1993.0,1993430,University of Iowa,Hawkeyes,Iowa City,Iowa,State,Big Ten Conference,459.34229804,"Nashville, TN",-86.7743531,36.1622296,POINT (-86.7743531 36.1622296)
4.0,Georgia Tech,"Tucson, AZ",1993.0,1993431,Georgia Institute of Technology,Yellow Jackets,Atlanta,Georgia,State,Atlantic Coast Conference,1539.4777210500001,"Tucson, AZ",-110.9748477,32.2228765,POINT (-110.9748477 32.2228765)
1.0,Duke,"Greensboro, NC",1992.0,1992432,Duke University,Blue Devils,Durham,North Carolina,Private/Non-sectarian,Atlantic Coast Conference,47.628087150000006,"Greensboro, NC",-79.79197540000001,36.0726355,POINT (-79.79197540000001 36.0726355)
1.0,Kansas,"Dayton, OH",1992.0,1992433,University of Kansas,Jayhawks,Lawrence,Kansas,State,Big 12 Conference,592.8500711,"Dayton, OH",-84.1916069,39.758947799999994,POINT (-84.1916069 39.75894779999999)
1.0,Ohio State,"Cincinnati, OH",1992.0,1992434,The Ohio State University,Buckeyes,Columbus,Ohio,State,Big Ten Conference,100.75530765,"Cincinnati, OH",-84.5124602,39.1014537,POINT (-84.51246020000001 39.1014537)
1.0,UCLA,"Tempe, AZ",1992.0,1992435,"University of California, Los Angeles",Bruins,Los Angeles,California,State,Pac-12 Conference,376.39548325,"Tempe, AZ",-111.9400125,33.4255056,POINT (-111.9400125 33.4255056)
2.0,Kentucky,"Worcester, MA",1992.0,1992436,University of Kentucky,Wildcats,Lexington,Kentucky,State,Southeastern Conference,730.9808444,"Worcester, MA",-71.8022934,42.262593200000005,POINT (-71.8022934 42.2625932)
2.0,USC,"Milwaukee, WI",1992.0,1992437,University of Southern California,Trojans,Los Angeles,California,Private/Non-Sectarian,Pac-12 Conference,1743.66023165,"Milwaukee, WI",-87.92249699999999,43.0349931,POINT (-87.92249699999999 43.0349931)
2.0,Oklahoma State,"Atlanta, GA",1992.0,1992438,Oklahoma State University–Stillwater,Cowboys,Stillwater,Oklahoma,State,Big 12 Conference,737.20076811,"Atlanta, GA",-84.39018490000001,33.749098700000005,POINT (-84.39018490000001 33.7490987)
2.0,Indiana,"Boise, ID",1992.0,1992439,Indiana University,Hoosiers,Bloomington,Indiana,State,Big Ten Conference,1560.0761696999998,"Boise, ID",-116.20088600000001,43.6166163,POINT (-116.200886 43.6166163)
3.0,UMass,"Worcester, MA",1992.0,1992440,University of Massachusetts Amherst,Minutemen,Amherst,Massachusetts,State,Atlantic 10 Conference,38.1521794,"Worcester, MA",-71.8022934,42.262593200000005,POINT (-71.8022934 42.2625932)
3.0,Arkansas,"Milwaukee, WI",1992.0,1992441,University of Arkansas,Razorbacks,Fayetteville,Arkansas,State,Southeastern Conference,585.18856667,"Milwaukee, WI",-87.92249699999999,43.0349931,POINT (-87.92249699999999 43.0349931)
3.0,Arizona,"Atlanta, GA",1992.0,1992442,University of Arizona,Wildcats,Tucson,Arizona,State,Pac-12 Conference,1540.12394689,"Atlanta, GA",-84.39018490000001,33.749098700000005,POINT (-84.39018490000001 33.7490987)
3.0,Florida State,"Boise, ID",1992.0,1992443,Florida State University,Seminoles,Tallahassee,Florida,State,Atlantic Coast Conference,1964.35878343,"Boise, ID",-116.20088600000001,43.6166163,POINT (-116.200886 43.6166163)
4.0,Seton Hall,"Greensboro, NC",1992.0,1992444,Seton Hall University,Pirates,South Orange,New Jersey,Private/Catholic,Big East Conference,440.57689383999997,"Greensboro, NC",-79.79197540000001,36.0726355,POINT (-79.79197540000001 36.0726355)
4.0,Cincinnati,"Dayton, OH",1992.0,1992445,University of Cincinnati,Bearcats,Cincinnati,Ohio,State,American Athletic Conference,46.65253468,"Dayton, OH",-84.1916069,39.758947799999994,POINT (-84.1916069 39.75894779999999)
4.0,North Carolina,"Cincinnati, OH",1992.0,1992446,University of North Carolina at Chapel Hill,Tar Heels,Chapel Hill,North Carolina,State,Atlantic Coast Conference,372.03345883000003,"Cincinnati, OH",-84.5124602,39.1014537,POINT (-84.51246020000001 39.1014537)
4.0,Oklahoma,"Tempe, AZ",1992.0,1992447,University of Oklahoma,Sooners,Norman,Oklahoma,State,Big 12 Conference,835.4208820800001,"Tempe, AZ",-111.9400125,33.4255056,POINT (-111.9400125 33.4255056)
1.0,North Carolina,"Syracuse, NY",1991.0,1991448,University of North Carolina at Chapel Hill,Tar Heels,Chapel Hill,North Carolina,State,Atlantic Coast Conference,517.11737362,"Syracuse, NY",-76.1474244,43.0481221,POINT (-76.14742440000001 43.0481221)
1.0,Ohio State,"Dayton, OH",1991.0,1991449,The Ohio State University,Buckeyes,Columbus,Ohio,State,Big Ten Conference,63.97014445,"Dayton, OH",-84.1916069,39.758947799999994,POINT (-84.1916069 39.75894779999999)
1.0,Arkansas,"Atlanta, GA",1991.0,1991450,University of Arkansas,Razorbacks,Fayetteville,Arkansas,State,Southeastern Conference,576.8186992999999,"Atlanta, GA",-84.39018490000001,33.749098700000005,POINT (-84.39018490000001 33.7490987)
1.0,UNLV,"Tucson, AZ",1991.0,1991451,"University of Nevada, Las Vegas",Rebels,Paradise,Nevada,State,Mountain West Conference,358.77340169,"Tucson, AZ",-110.9748477,32.2228765,POINT (-110.9748477 32.2228765)
2.0,Syracuse,"College Park, MD",1991.0,1991452,Syracuse University,Orange,Syracuse,New York,Private/Methodist,Atlantic Coast Conference,283.46323649,"College Park, MD",-76.9369189,38.980666,POINT (-76.93691889999999 38.980666)
2.0,Duke,"Minneapolis, MN",1991.0,1991453,Duke University,Blue Devils,Durham,North Carolina,Private/Non-sectarian,Atlantic Coast Conference,972.6817359800001,"Minneapolis, MN",-93.2654692,44.9772995,POINT (-93.2654692 44.9772995)
2.0,Indiana,"Louisville, KY",1991.0,1991454,Indiana University,Hoosiers,Bloomington,Indiana,State,Big Ten Conference,75.75133861,"Louisville, KY",-85.759407,38.254237599999996,POINT (-85.759407 38.2542376)
2.0,Arizona,"Salt Lake City, UT",1991.0,1991455,University of Arizona,Wildcats,Tucson,Arizona,State,Pac-12 Conference,591.57626055,"Salt Lake City, UT",-111.88679750000001,40.759619799999996,POINT (-111.8867975 40.7596198)
3.0,Oklahoma State,"College Park, MD",1991.0,1991456,Oklahoma State University–Stillwater,Cowboys,Stillwater,Oklahoma,State,Big 12 Conference,1118.8344088899998,"College Park, MD",-76.9369189,38.980666,POINT (-76.93691889999999 38.980666)
3.0,Nebraska,"Minneapolis, MN",1991.0,1991457,University of Nebraska–Lincoln,Cornhuskers,Lincoln,Nebraska,State,Big Ten Conference,335.63975935999997,"Minneapolis, MN",-93.2654692,44.9772995,POINT (-93.2654692 44.9772995)
3.0,Kansas,"Louisville, KY",1991.0,1991458,University of Kansas,Jayhawks,Lawrence,Kansas,State,Big 12 Conference,514.3709137999999,"Louisville, KY",-85.759407,38.254237599999996,POINT (-85.759407 38.2542376)
3.0,Seton Hall,"Salt Lake City, UT",1991.0,1991459,Seton Hall University,Pirates,South Orange,New Jersey,Private/Catholic,Big East Conference,1954.69025067,"Salt Lake City, UT",-111.88679750000001,40.759619799999996,POINT (-111.8867975 40.7596198)
4.0,UCLA,"Syracuse, NY",1991.0,1991460,"University of California, Los Angeles",Bruins,Los Angeles,California,State,Pac-12 Conference,2341.325928,"Syracuse, NY",-76.1474244,43.0481221,POINT (-76.14742440000001 43.0481221)
4.0,St. John's,"Dayton, OH",1991.0,1991461,St. John's University,Red Storm,Jamaica,New York,Private/Catholic,Big East Conference,541.86658055,"Dayton, OH",-84.1916069,39.758947799999994,POINT (-84.1916069 39.75894779999999)
4.0,Alabama,"Atlanta, GA",1991.0,1991462,University of Alabama,Crimson Tide,Tuscaloosa,Alabama,State,Southeastern Conference,185.24933623,"Atlanta, GA",-84.39018490000001,33.749098700000005,POINT (-84.39018490000001 33.7490987)
4.0,Utah,"Tucson, AZ",1991.0,1991463,University of Utah,Utes,Salt Lake City,Utah,State,Pac-12 Conference,591.9801517000001,"Tucson, AZ",-110.9748477,32.2228765,POINT (-110.9748477 32.2228765)
1.0,UConn,"Hartford, CT",1990.0,1990464,University of Connecticut,Huskies,Storrs,Connecticut,State,American Athletic Conference,22.73596489,"Hartford, CT",-72.6908547,41.764582,POINT (-72.6908547 41.764582)
1.0,Oklahoma,"Austin, TX",1990.0,1990465,University of Oklahoma,Sooners,Norman,Oklahoma,State,Big 12 Conference,340.71636043,"Austin, TX",-97.7436995,30.2711286,POINT (-97.74369950000001 30.2711286)
1.0,Michigan State,"Knoxville, TN",1990.0,1990466,Michigan State University,Spartans,East Lansing,Michigan,State,Big Ten Conference,467.88614929,"Knoxville, TN",-83.92102609999999,35.960394799999996,POINT (-83.92102609999999 35.9603948)
1.0,UNLV,"Salt Lake City, UT",1990.0,1990467,"University of Nevada, Las Vegas",Rebels,Paradise,Nevada,State,Mountain West Conference,366.49082950999997,"Salt Lake City, UT",-111.88679750000001,40.759619799999996,POINT (-111.8867975 40.7596198)
2.0,Kansas,"Atlanta, GA",1990.0,1990468,University of Kansas,Jayhawks,Lawrence,Kansas,State,Big 12 Conference,702.50962518,"Atlanta, GA",-84.39018490000001,33.749098700000005,POINT (-84.39018490000001 33.7490987)
2.0,Purdue,"Indianapolis, IN",1990.0,1990469,Purdue University,Boilermakers,West Lafayette,Indiana,State,Big Ten Conference,61.14912011,"Indianapolis, IN",-86.1583502,39.7683331,POINT (-86.1583502 39.7683331)
2.0,Syracuse,"Richmond, VA",1990.0,1990470,Syracuse University,Orange,Syracuse,New York,Private/Methodist,Atlantic Coast Conference,386.11993939999996,"Richmond, VA",-77.43428,37.53850870000001,POINT (-77.43428 37.53850870000001)
2.0,Arizona,"Long Beach, California",1990.0,1990471,University of Arizona,Wildcats,Tucson,Arizona,State,Pac-12 Conference,431.29982481,"Long Beach, California",-118.1916048,33.7690164,POINT (-118.1916048 33.7690164)
3.0,Duke,"Atlanta, GA",1990.0,1990472,Duke University,Blue Devils,Durham,North Carolina,Private/Non-sectarian,Atlantic Coast Conference,345.59412277999996,"Atlanta, GA",-84.39018490000001,33.749098700000005,POINT (-84.39018490000001 33.7490987)
3.0,Georgetown,"Indianapolis, IN",1990.0,1990473,Georgetown University,Hoyas,Washington,District of Columbia,Private/Catholic,Big East Conference,488.81392457,"Indianapolis, IN",-86.1583502,39.7683331,POINT (-86.1583502 39.7683331)
3.0,Missouri,"Richmond, VA",1990.0,1990474,University of Missouri,Tigers,Columbia,Missouri,State,Southeastern Conference,813.1882277000001,"Richmond, VA",-77.43428,37.53850870000001,POINT (-77.43428 37.53850870000001)
3.0,Michigan,"Long Beach, California",1990.0,1990475,University of Michigan,Wolverines,Ann Arbor,Michigan,State,Big Ten Conference,1951.65796019,"Long Beach, California",-118.1916048,33.7690164,POINT (-118.1916048 33.7690164)
